tconst	averageRating	numVotes
tt8009572	7.9	170
tt5762414	8.1	20
tt12961810	8.2	39
tt8009578	5.1	255
tt10312830	7.0	279
tt7769160	8.0	46
tt10312804	6.4	293
tt10312800	6.7	293
tt7769168	7.2	6
tt10312816	6.6	295
tt10312814	6.7	287
tt6398300	8.5	19
tt7059538	6.4	19
tt9141588	6.3	688
tt6687140	7.1	640
tt7216700	8.2	9
tt5894276	6.2	46
tt5894274	6.2	43
tt6687144	4.5	389
tt6687142	7.3	467
tt11815290	6.5	94
tt12961808	7.5	36
tt12961806	7.5	8
tt7216712	7.2	231
tt14246700	6.8	269
tt14075054	8.6	5
tt11237514	7.0	9
tt14403904	7.9	2210
tt6687138	7.7	173
tt6687136	7.2	417
tt6687132	7.8	263
tt14075046	8.2	5
tt14075040	7.9	7
tt12094932	9.9	19
tt7059506	5.5	1663
tt6976082	8.5	2344
tt6687126	7.8	280
tt10733470	6.2	55
tt5170080	7.4	13
tt11815274	6.7	7
tt6687112	6.4	643
tt14232110	7.0	5
tt11815272	6.6	7
tt14075066	8.8	5
tt14075070	8.4	5
tt14075086	8.6	5
tt14521186	8.3	6
tt5341890	5.5	19
tt7216654	8.1	9
tt10155500	7.8	180
tt10601642	6.9	21
tt5170034	7.6	309
tt12608204	6.8	5
tt7216660	8.2	9
tt6134706	6.4	43
tt7926208	8.4	54
tt5170006	5.9	95
tt7216688	8.2	9
tt10155512	6.6	246
tt6976126	8.1	12
tt5473508	6.5	13
tt9430450	6.6	51
tt10879722	6.7	13
tt10576270	6.0	7
tt4981488	7.9	261
tt4981480	7.7	256
tt10601684	6.2	11
tt3835080	5.0	20519
tt5630752	4.3	181
tt10601674	7.3	21
tt5170064	7.2	253
tt7216636	7.7	4197
tt7216632	8.0	10
tt10601662	7.2	22
tt6858944	7.2	154
tt7216642	7.3	47
tt5473562	7.7	44
tt6266538	7.2	141987
tt6844328	6.3	225
tt11105752	6.9	7
tt12672868	3.9	16
tt12319320	6.1	8
tt5473572	8.3	44
tt7637316	7.3	10
tt7926296	1.6	22
tt11947084	7.2	82
tt9287836	5.3	39
tt5473518	6.4	14
tt12961792	5.8	12
tt5473522	7.8	30
tt12319370	6.6	21
tt8940996	8.5	2419
tt11237494	7.5	159
tt7202066	6.9	1183
tt6844374	5.7	50
tt6844382	5.7	16
tt11590974	2.3	128
tt5473550	7.5	42
tt10312778	8.6	868
tt10312776	6.7	2336
tt6397174	6.9	21
tt9735318	9.0	19615
tt7280772	7.3	502
tt7280770	5.8	6
tt12660372	7.5	55
tt8652642	6.4	12847
tt5892802	7.8	22
tt5118020	6.3	138
tt6711872	8.0	6
tt7280746	7.2	531
tt9735350	7.0	548
tt9025104	7.5	30
tt9025100	5.9	24
tt9867198	8.8	296
tt6711898	7.3	48
tt6711894	7.0	54
tt6711892	7.2	56
tt5118056	7.9	14
tt15446738	7.7	18
tt9025112	5.7	173
tt15446732	7.6	19
tt15446730	7.6	16
tt15446750	7.7	18
tt15721392	7.6	14
tt11948718	1.6	161
tt11527666	8.5	27
tt4444336	7.7	1468
tt4601740	5.2	11
tt15446726	7.6	17
tt15446724	7.0	22
tt15446722	7.0	21
tt11948736	6.0	9
tt6422636	7.3	58
tt10851414	7.1	591
tt6843704	5.5	670
tt6422666	4.5	44
tt10155816	6.7	139
tt9314356	8.0	109
tt13334048	6.3	13
tt13334054	5.8	20
tt9328986	8.3	23
tt4287080	7.3	88
tt15289404	9.8	12
tt9749936	8.2	20
tt10155840	6.4	6
tt7280792	8.6	5
tt10155868	6.4	6
tt8520876	6.5	15
tt9603432	3.1	29
tt15011096	5.8	9
tt8495218	8.2	74
tt8231598	7.4	10
tt10155858	8.5	40
tt8231594	9.2	7
tt13216828	7.1	7
tt10141224	7.5	8
tt8495204	8.2	83
tt8495202	6.2	33
tt8495200	7.8	81
tt10155884	5.3	62
tt6843762	8.6	5
tt14770408	4.0	6
tt8495214	8.2	77
tt10155874	6.2	6
tt10155872	3.5	18
tt6265380	8.1	17
tt6843770	8.6	5
tt4458946	3.7	120
tt9603472	7.7	7
tt9603478	7.3	7
tt8495256	7.1	24
tt5539000	7.1	65
tt8495254	5.2	16
tt8495250	6.8	6
tt6975598	4.1	737
tt8088906	4.6	6
tt9603484	7.5	7
tt10273060	6.5	10
tt8074340	6.2	698
tt10141298	5.1	9
tt14770480	3.6	712
tt8941764	7.9	15
tt11816976	8.4	30
tt17676682	7.9	433
tt8088962	8.0	11
tt6975562	7.0	22
tt14060232	5.1	2617
tt14495920	8.4	40
tt9025178	7.5	15
tt10576776	8.0	3254
tt4997310	7.3	36
tt9025180	8.5	73
tt14481300	7.3	17
tt5539054	4.6	12916
tt5182570	6.2	19
tt5539052	5.9	10460
tt10983268	5.6	8
tt6975526	8.6	3400
tt17662096	6.7	106
tt14060278	8.3	273
tt11659544	6.8	58
tt5539088	8.6	89
tt10287616	6.1	180
tt5539080	7.5	593
tt11238482	7.4	71
tt4733624	6.6	35601
tt5892702	6.8	5
tt5892700	6.4	5
tt8377996	6.4	49
tt4037876	6.7	299
tt6711972	7.8	6
tt12660250	6.8	20
tt8652764	8.0	6
tt5828144	6.5	79
tt6686454	5.7	38
tt9446246	7.7	65
tt5118144	7.6	61
tt15432290	7.8	12
tt5828156	8.0	26
tt17373000	6.0	9
tt6397282	7.6	15
tt17676622	7.4	42
tt11802118	5.8	28
tt5892746	6.6	2772
tt9735470	6.8	4867
tt11802110	9.3	138
tt6397250	6.0	6
tt10576946	6.2	113
tt7216068	5.4	832
tt8652728	7.5	24282
tt8652726	7.5	8
tt5182708	7.0	7
tt9025002	8.4	6
tt15446886	6.3	10
tt7505478	7.9	25
tt15446872	6.3	12
tt4997196	3.7	212
tt6397214	8.5	21
tt9314436	7.3	28
tt8495198	8.2	88
tt8495194	8.0	82
tt8495190	8.2	89
tt15011242	7.6	14
tt8495166	7.8	119
tt4444446	5.4	93
tt6397204	7.4	36
tt12121982	6.8	44
tt12121954	7.6	16
tt12121952	7.3	15
tt12121968	7.4	44
tt5471906	7.9	123
tt6843602	6.2	123
tt5471914	7.7	136
tt5471912	7.1	167
tt5828110	5.8	8
tt7280672	6.9	10
tt5760896	7.3	68
tt6843610	5.6	177
tt5050876	6.7	1267
tt6133610	6.9	34
tt6843624	9.3	7
tt6843620	5.3	119
tt9603316	7.7	6
tt6554344	7.4	5
tt15300154	1.9	13
tt11238544	7.7	214
tt8520982	4.4	7
tt7637160	2.7	108
tt5050944	6.2	16
tt6554364	7.3	24
tt6843654	8.2	70
tt15721198	7.7	7
tt11238512	7.9	273
tt8495156	8.8	17
tt15289238	7.4	774
tt8784426	9.0	9
tt5760906	7.4	64
tt5539106	8.8	3066
tt5760904	6.9	69
tt8231668	5.6	11707
tt5539110	9.4	5
tt5050904	6.6	772
tt11238518	4.2	174
tt11238514	8.6	289
tt8520966	4.1	114
tt13912584	5.2	12
tt5050910	6.9	19
tt9867272	6.9	117
tt10312990	6.9	21
tt9867270	6.8	117
tt6711900	7.3	48
tt8784472	8.8	11
tt9867278	6.2	13
tt8231614	8.9	9
tt9867262	6.8	142
tt9867268	7.0	118
tt8231626	8.3	445
tt9867264	7.0	129
tt4733770	8.8	5
tt11645056	6.0	245
tt10312964	6.1	2448
tt5892632	5.0	8
tt10312976	7.7	13
tt5539178	7.5	16
tt10983384	5.8	68
tt5539186	1.6	139
tt11816810	8.4	5
tt9867224	9.7	559
tt9867222	9.6	442
tt6397196	6.5	37
tt9867212	8.6	284
tt9867210	8.9	280
tt7216008	1.4	13
tt8074474	8.1	74
tt11645022	6.2	31
tt9867206	9.2	337
tt8363226	7.3	150
tt8363222	7.2	168
tt8377878	8.8	5
tt11106432	6.9	31
tt5828494	6.4	8
tt14363860	6.0	645
tt16529222	6.5	585
tt6711616	7.2	73
tt15721532	6.5	272
tt13045030	8.9	17
tt6397396	8.0	136
tt6397390	8.4	137
tt8377892	5.8	6
tt15721564	8.7	124
tt10983440	4.3	36
tt7505152	6.6	824
tt9749744	7.6	112
tt11645100	6.6	32
tt9735104	5.8	11
tt15721552	8.0	116
tt9314506	8.5	10
tt16529274	5.6	19
tt6711660	6.9	2199
tt9039518	7.8	11
tt13334208	7.2	180
tt9314510	3.8	5
tt6711650	7.1	10
tt8074092	7.8	1468
tt13334242	6.8	6
tt8652856	7.8	5
tt8363238	8.3	145
tt8363236	7.9	131
tt8363234	7.6	133
tt8363230	7.4	131
tt9039532	7.8	7
tt15157354	6.8	18
tt7059020	7.5	287
tt8363228	7.2	138
tt11527438	5.5	26
tt6397338	7.9	8
tt11527434	5.5	27
tt11527432	5.6	27
tt13505702	7.6	12
tt13334260	6.2	27
tt6422860	8.0	50
tt4458762	7.0	23
tt4458772	7.4	33
tt12121858	7.1	19
tt12371326	7.8	6
tt11106494	7.9	40
tt6422886	9.1	34
tt10851662	6.3	127
tt6397326	4.2	21
tt15446950	6.0	16
tt12121832	7.5	11
tt13912632	6.7	8949
tt11106476	6.6	33
tt11106474	6.3	20
tt10851666	6.3	143
tt6133700	6.3	18
tt6397304	6.8	24
tt6397302	6.7	24
tt8231398	8.0	175
tt9314596	6.0	26
tt8231390	8.0	183
tt9578194	7.3	213
tt11106488	6.0	38
tt11106486	7.1	38
tt9578190	7.4	207
tt4458720	6.7	25
tt6133714	7.4	8
tt10851690	5.7	15
tt9578168	7.8	20
tt11948942	1.5	16
tt11106450	7.2	36
tt12385988	6.6	128
tt4458744	7.3	25
tt4865642	6.6	40
tt8231344	6.5	796
tt5182374	7.7	664
tt6843502	7.5	7
tt8245998	5.3	28
tt7926540	6.3	18
tt15314666	6.5	446
tt8231338	6.9	1181
tt8231352	6.8	713
tt6133754	7.5	6
tt15314640	6.6	1292
tt12121902	6.0	7
tt6133764	6.9	190
tt14495778	8.6	91
tt6843548	3.5	12
tt14060418	5.8	6
tt12371428	8.8	9
tt8784798	8.2	57
tt8245950	8.2	23
tt14495782	8.7	95
tt6843558	7.5	1109
tt8495030	8.0	6
tt8245944	8.1	23
tt12371410	7.7	7
tt2924392	4.7	4228
tt6265596	8.9	9
tt6265592	8.1	15
tt7926526	7.1	18
tt8245968	7.9	198
tt7926522	7.1	19
tt8245974	7.7	188
tt7926534	7.6	22
tt10444834	7.3	35
tt8941996	6.7	12
tt7280936	8.5	9
tt6554622	8.9	10
tt7280926	8.1	12
tt10273286	9.0	223
tt11802574	6.1	13
tt8363286	9.0	5
tt9735186	6.6	7
tt10576542	5.1	27
tt11802564	7.8	18
tt10287812	8.2	20
tt5539282	8.0	467
tt8652818	8.3	5743
tt6265536	5.4	519
tt5539298	8.2	49
tt6265532	5.2	46
tt9603624	7.1	12
tt10576558	7.0	21
tt6711604	7.8	13
tt6540078	6.0	4851
tt7216358	9.9	11
tt14495728	8.7	19
tt8941986	6.9	168
tt12096478	7.7	100
tt6265614	7.3	376
tt8941914	7.1	7
tt8377748	4.2	30
tt8377754	3.5	28
tt8377750	4.0	29
tt13045124	7.1	14
tt7280898	6.8	33307
tt8377760	3.9	27
tt10983578	7.1	9
tt12660498	6.5	23
tt5892918	7.0	6
tt10983562	7.6	5
tt7280866	8.1	70
tt10983554	7.5	6
tt4997398	5.3	582
tt9867076	8.8	14
tt9446464	7.3	7
tt9735232	5.2	106
tt10983544	7.9	10
tt7505210	6.7	16
tt11106522	7.2	514
tt4023430	6.3	55
tt7505212	7.1	15
tt10576730	8.1	3223
tt8363128	7.7	751
tt2767366	4.8	145
tt15157246	9.5	11
tt11816988	5.8	5
tt6554602	8.8	12
tt8377730	3.4	29
tt8363118	8.3	3919
tt3361792	6.8	39482
tt8377738	3.2	27
tt7280826	7.1	21
tt5892948	6.3	14
tt10155902	7.5	586
tt15025662	7.9	574
tt10444864	7.3	31
tt9446412	7.6	147
tt9446410	7.5	157
tt10444852	7.1	33
tt11934212	5.3	16
tt15432448	8.0	6
tt10444884	7.4	33
tt6133802	8.2	373
tt6422758	6.9	319
tt10851796	6.6	12
tt13505868	7.8	10
tt11106596	8.2	9
tt6133806	6.5	1299
tt6133804	7.4	7
tt6397426	6.1	383
tt11777062	6.6	7
tt10444896	7.0	32
tt11777056	6.6	16
tt15721488	6.0	7
tt9749822	6.6	5
tt5539408	7.0	25
tt9578148	7.2	243
tt9578154	7.4	225
tt15867700	7.6	29
tt9578128	7.3	42
tt10444928	7.5	28
tt4458814	8.7	13953
tt10141354	4.8	8
tt5539324	6.9	18
tt5539322	6.9	18
tt5539320	6.9	20
tt10919014	6.8	6
tt11948762	5.2	6
tt14770784	8.3	8
tt11948750	5.6	8
tt6251076	7.9	750
tt11948774	4.4	7
tt6251062	7.3	26
tt7216256	6.6	717
tt8652912	7.7	21
tt6265682	6.8	23
tt8231400	8.1	173
tt9039456	7.7	8
tt15853180	9.0	6
tt6251024	5.8	12790
tt8231406	7.9	166
tt8231404	7.9	171
tt11934192	8.8	5
tt17676358	6.2	70
tt6265648	5.4	66
tt7505176	7.8	20
tt10576682	7.7	3267
tt7505170	5.4	1197
tt6554556	8.5	11
tt14060398	6.4	47
tt14060396	6.1	60
tt6265622	7.7	74
tt8363194	7.5	341
tt8363192	7.6	321
tt12385356	9.5	41
tt7519540	8.2	203
tt8784076	6.9	8
tt14074458	8.7	3480
tt7519536	8.5	331
tt11106204	8.5	42
tt6265716	6.2	24
tt15446330	6.9	43
tt6672152	5.5	25
tt6975960	7.8	42
tt8784054	8.6	6
tt13334430	8.9	9
tt7519506	9.2	14
tt6015822	5.5	57
tt6961300	7.9	8
tt4458562	6.4	22
tt10562676	6.0	94
tt5760590	7.1	591
tt11238062	5.0	22
tt8520380	8.9	68
tt6554974	8.2	100
tt7926828	6.9	103
tt6540330	7.5	489
tt7926824	4.5	40
tt6015868	7.8	681
tt6015866	7.5	689
tt10997484	7.6	12
tt6015864	8.7	825
tt6015862	7.9	727
tt5760556	8.9	11
tt18336206	8.1	365
tt7926836	8.3	122
tt11777146	5.6	24
tt6015872	7.9	660
tt4458522	6.0	8
tt12831864	5.0	144
tt7926840	2.7	234
tt4865854	6.8	38
tt6133922	7.4	265
tt4865840	7.5	45
tt11106230	8.7	40
tt6133924	7.8	280
tt17544468	6.3	6
tt6133936	6.0	8
tt12082402	7.2	13
tt6001278	7.9	1038
tt7926800	7.5	118
tt11106214	8.4	38
tt11106212	8.2	39
tt11106210	8.2	40
tt6133946	8.0	6
tt7926818	7.8	110
tt6001260	8.0	1270
tt11106216	9.1	41
tt11106222	8.5	37
tt12082462	8.5	6
tt13177004	8.2	1336
tt12831934	9.1	16
tt10851014	8.2	22
tt8495684	4.8	55
tt10851020	8.2	22
tt9578494	7.5	25
tt8520404	8.2	9
tt8481056	7.2	6
tt8941316	5.1	141
tt6540256	7.2	6
tt7926752	7.5	128
tt7926766	7.8	121
tt7926760	8.2	143
tt8363916	5.1	43
tt12082474	6.1	12
tt6251188	7.9	17
tt8363908	1.7	174
tt8481094	7.4	17
tt6251184	9.1	32
tt9578428	5.0	228
tt11170830	8.4	21
tt6686868	7.2	91
tt6686866	7.5	99
tt4997752	7.9	151
tt8495626	2.2	309
tt14520974	5.7	7
tt6265790	7.0	38
tt9578414	5.3	1733
tt6265782	6.9	39
tt8231942	9.2	600
tt15446350	6.9	43
tt13623580	8.0	10666
tt13912078	6.0	18
tt13912074	6.0	18
tt15446342	7.5	6
tt11802742	6.1	44
tt15143466	8.5	6
tt15446374	7.8	16
tt10273480	7.8	20
tt8231960	6.4	42
tt4601292	6.8	1076
tt8481000	7.5	371
tt9603898	5.7	7
tt13177026	4.6	8
tt5471480	7.1	2378
tt9603894	5.5	182
tt15446360	7.0	47
tt6975992	6.6	11
tt8520448	6.5	357
tt6251100	7.0	15
tt9603884	6.7	6
tt9603882	8.5	6
tt13623588	7.6	815
tt11106304	9.4	29
tt6672292	6.4	7
tt6251216	4.0	95
tt14363740	6.5	470
tt10273330	8.1	134
tt10997530	7.5	11
tt8666936	8.0	23
tt10997538	7.5	12
tt7519682	8.7	10
tt10273314	8.1	148
tt6265828	6.8	70435
tt11106300	9.0	22
tt16290792	7.8	7
tt10273302	7.3	121
tt9314862	3.5	212
tt10997566	8.1	11
tt15867486	9.4	7
tt7519612	7.6	30
tt6686896	8.3	7
tt9314884	6.4	83
tt9314882	7.0	13
tt7519648	8.8	10
tt6686882	8.4	2346
tt4458696	6.7	25
tt5760490	5.2	21
tt6686878	8.0	2459
tt6686872	7.7	88
tt6686870	7.3	88
tt9735830	7.6	52
tt9735848	9.1	7
tt9735846	9.1	8
tt7912316	6.6	264
tt9735840	9.0	7
tt16290728	6.8	13
tt12385410	8.3	21
tt7519602	8.7	11
tt4458652	6.7	26
tt6422990	7.9	255
tt7280208	6.2	12
tt11106360	7.9	404
tt17544346	7.3	7
tt13045334	7.8	77
tt5760406	7.3	7
tt11777298	6.5	521
tt4458610	6.9	27
tt9578388	7.6	1074
tt9578386	7.4	1105
tt9578382	7.4	1170
tt9578380	7.4	1307
tt5471544	9.6	107
tt8520512	7.3	12
tt13926720	8.3	7
tt6540168	7.0	20
tt5892256	6.5	26
tt9578398	7.7	1218
tt9578396	8.2	1143
tt9578390	7.5	1041
tt8520500	8.0	7
tt9867662	8.1	364
tt8520534	6.9	8
tt8941268	9.7	8
tt9039296	7.8	188
tt9578370	7.9	290
tt8520522	6.6	8
tt16290704	8.7	15
tt15300586	7.8	5
tt5892294	6.4	16
tt5892288	6.9	15
tt5892286	6.9	19
tt5892284	6.8	18
tt0116700	5.1	11
tt11777210	4.8	20
tt6540104	7.5	461
tt5892278	6.8	18
tt6540100	8.3	17
tt5892274	7.2	19
tt13598270	7.4	22
tt14495456	6.3	44
tt10287908	5.3	244
tt14520874	8.2	79
tt6554744	5.5	91
tt9603712	6.7	9
tt11238150	7.2	48
tt6686980	8.5	13
tt8060288	5.4	140
tt4326860	8.4	5
tt11170942	6.8	336
tt15300556	7.1	17
tt11802660	7.4	8
tt13598246	7.3	12
tt9603700	5.8	8
tt13926778	3.9	33
tt6672314	4.1	10
tt14520852	7.4	827
tt9039216	8.2	7
tt4997624	6.4	1914
tt6961278	7.0	6
tt8495546	2.4	164
tt9039228	2.9	8
tt5892224	4.8	13
tt10273378	9.6	14
tt2649554	6.6	80306
tt5471596	8.2	57
tt6686930	7.2	23
tt10273364	6.7	148
tt8495520	5.9	17
tt9314800	7.9	19
tt9039246	8.4	9
tt10273344	7.4	125
tt6975748	6.3	7
tt6265970	7.4	32
tt12385598	6.7	7
tt6961104	6.6	8
tt8652406	5.4	8
tt15289606	7.2	100
tt13334678	6.0	540
tt10694290	9.0	9
tt10273670	8.5	402
tt15289616	7.4	5
tt7519310	9.1	9
tt5892620	7.8	11
tt9314984	5.5	4278
tt6975700	7.3	45
tt12385564	6.9	7
tt12385562	7.1	7
tt12385560	7.3	7
tt12385580	9.2	251
tt5828074	6.5	79
tt12385584	9.0	205
tt5828088	7.8	136
tt11106046	7.5	239
tt6015634	5.1	114
tt6383182	7.3	12
tt6383180	8.4	11
tt8652480	7.4	7
tt12831622	5.6	83
tt15011396	3.8	6
tt12831634	7.6	12
tt12831632	6.2	7
tt9735504	7.3	35
tt15289626	7.6	13
tt5760742	1.7	11
tt5760740	9.1	60
tt13202854	6.4	10
tt5118200	7.9	199
tt15721106	8.2	14
tt12831610	5.5	12
tt6383148	6.1	43
tt10851210	8.3	57
tt10851220	7.0	76
tt18928144	8.4	1518
tt14495296	6.0	30
tt9039148	6.8	43
tt11777308	5.3	444
tt9039142	5.9	2901
tt11777304	5.5	19
tt13177242	6.4	165
tt10851246	5.3	22
tt15157816	7.2	5
tt11802942	8.8	11
tt13926844	5.4	13
tt5760834	5.9	44
tt6397744	6.4	5
tt9039158	7.4	22
tt11802938	3.9	26
tt13887008	5.0	62
tt6015574	7.1	41
tt10851276	6.3	207
tt8941552	8.0	7
tt11106076	7.5	194
tt7912354	8.2	33
tt12082252	9.2	8
tt5471634	6.0	100
tt5760800	9.0	10
tt13045506	6.4	35
tt14495326	8.5	139
tt14074604	8.0	18
tt13926868	6.0	41
tt5760814	6.1	7
tt4983314	6.9	14
tt5471654	6.6	117
tt11106066	7.7	203
tt11106062	7.2	232
tt10694348	7.0	465
tt14520752	9.0	9
tt8074572	7.6	263
tt8074570	7.2	296
tt13887082	6.4	28
tt8074564	8.2	372
tt8074560	5.6	307
tt11409820	6.0	470
tt6251390	5.4	1001
tt5892512	7.3	7
tt5892510	3.6	8
tt8074554	6.8	274
tt11409814	9.0	5
tt11802992	7.7	1585
tt6961146	7.6	33
tt8495434	6.9	39
tt9314916	8.3	347
tt5182786	6.3	442
tt9314934	6.8	171
tt8941504	7.5	1190
tt8074594	8.4	292
tt6975620	6.7	85
tt10273578	7.9	30
tt9735672	6.7	746
tt4458484	6.0	8
tt14074578	8.7	10
tt4458488	6.2	8
tt6251432	6.3	29
tt5892504	8.7	32
tt15446624	7.6	532
tt17544192	5.8	15
tt12831788	5.5	185
tt10562574	8.2	4393
tt13334594	6.0	10
tt8652500	6.9	17
tt8363502	5.2	28
tt6015506	6.9	8
tt15721024	6.5	11
tt16358054	6.7	14
tt4851596	8.8	6
tt6015510	6.2	10
tt5760682	8.0	438
tt5760680	7.7	412
tt10851300	6.2	45
tt5760698	8.3	36
tt15289574	8.8	8
tt4851570	5.3	316
tt6383288	5.6	77
tt11777482	7.7	90
tt11106140	8.3	9
tt9432226	8.8	9
tt11106110	6.5	108
tt14495144	8.0	244
tt6843834	6.9	270
tt9446852	4.2	54
tt5407198	7.5	230
tt13045588	6.8	8
tt6672082	5.3	3842
tt11106102	7.0	133
tt8652586	7.9	38
tt5760702	7.8	34
tt5760700	8.1	30
tt6843868	7.3	103
tt8495342	7.5	6
tt6383208	8.4	5
tt15300384	9.6	5
tt13926964	7.9	274
tt8495352	7.0	5
tt8495350	7.2	5
tt5760726	8.1	30
tt8495326	7.3	6
tt8495322	6.6	5
tt5760720	8.3	31
tt6015444	4.9	8
tt6015442	4.1	7
tt5760718	8.0	32
tt8495318	7.0	5
tt8495336	7.7	6
tt9867408	7.8	15
tt5760728	7.9	32
tt8495328	7.2	5
tt13926994	6.9	603
tt16290944	9.0	23
tt11106196	8.7	39
tt7912470	7.5	1470
tt8074648	6.3	9
tt8074652	6.9	16
tt11409750	4.2	103
tt12542820	7.9	15
tt4983204	5.4	2649
tt8520728	7.1	14
tt8074626	8.5	7
tt13466246	10.0	27
tt13598026	6.8	6
tt8520716	7.0	15
tt11106186	8.4	42
tt11106184	8.6	44
tt6015498	6.3	265
tt11106182	9.3	50
tt5182896	6.5	6
tt11170712	7.8	9
tt8060054	7.7	885
tt9578540	8.2	287
tt8231858	8.8	12
tt8231856	7.1	28
tt8231870	7.2	56
tt15143148	4.5	148
tt6961056	8.9	47
tt4997884	9.1	12
tt8941418	7.8	95
tt9578526	8.0	279
tt8941416	7.5	97
tt9867490	8.2	12
tt9603978	7.2	50
tt6686722	9.0	9
tt4997858	7.8	68
tt11170724	8.6	5
tt9578536	8.2	286
tt9578530	8.4	311
tt8231888	7.6	52
tt14074540	7.8	15
tt14520678	4.0	5
tt6975668	6.4	15
tt8784274	7.4	26
tt8231812	7.9	58
tt9578512	7.1	7
tt8060072	6.0	7
tt10983126	7.2	25
tt16226330	7.4	10
tt14074552	7.1	284
tt7887068	8.8	76
tt15432076	8.8	5
tt8231844	5.9	13
tt8798232	3.0	9
tt9011352	7.8	8
tt11934970	6.6	8
tt3400932	4.3	169
tt12688700	6.5	23
tt6540706	6.3	968
tt6961792	8.2	119
tt8245390	8.9	37
tt8798274	6.4	211
tt3953804	7.8	11
tt6961786	7.2	25
tt6961784	7.2	37
tt6961778	7.9	111
tt13519734	7.8	17
tt15261030	6.2	87
tt6961766	7.2	20
tt12135810	6.9	22
tt11934924	5.8	10
tt5946370	7.6	11
tt15143818	8.2	6
tt8259982	6.8	7
tt14652400	7.8	10
tt15261090	7.5	57
tt5236116	7.8	2517
tt5236114	8.1	3019
tt7583714	7.7	14
tt5539950	8.4	24
tt12674142	8.1	10
tt7912680	6.8	5
tt6961728	8.1	115
tt5539958	7.9	17
tt12410474	8.1	68
tt15261064	5.7	9
tt5525298	8.0	290
tt12674148	7.7	11
tt12688728	6.4	16
tt12688722	6.4	17
tt12688720	6.7	20
tt6383376	8.3	7
tt6383374	8.9	9
tt5525280	7.9	10
tt6383372	8.3	7
tt6540766	6.2	7
tt10209268	5.8	17
tt5525272	8.5	20
tt6383380	8.4	178
tt5539994	7.5	21
tt8259974	7.9	22
tt9011390	7.0	9
tt6383358	8.4	8
tt12688750	5.4	25
tt6383356	8.3	7
tt6383354	8.2	7
tt5525260	7.5	27
tt6383352	8.0	7
tt4562400	9.0	13
tt7912650	6.7	6
tt8259966	7.6	7
tt5525254	7.4	11
tt6383368	8.3	7
tt5525252	7.7	10
tt11409576	4.3	226
tt6383360	8.2	7
tt9143138	8.1	11
tt6397972	2.3	45
tt14652474	4.0	103
tt10919580	6.8	25
tt6383332	5.9	15
tt8259902	8.2	487
tt6383348	8.4	8
tt12267626	5.7	23
tt4430570	6.8	17
tt9143112	6.5	5423
tt9143110	7.0	24
tt6015328	6.7	4015
tt6015326	7.5	48
tt17005802	7.1	11
tt19811488	8.9	9
tt12267640	5.7	23
tt8259916	5.3	909
tt6015382	7.7	42
tt8402674	5.8	6
tt12688688	7.8	4330
tt11777592	7.0	8
tt6397940	8.8	146
tt9143100	8.0	568
tt5525310	7.0	690
tt6383302	4.3	22
tt12003944	7.6	23
tt5236140	8.3	2124
tt10209310	5.8	6
tt11777578	6.9	7
tt12267618	5.9	26
tt11777570	6.5	38
tt12003932	7.7	24
tt9328016	8.0	593
tt12003930	7.6	25
tt6015378	8.0	46
tt5236136	7.8	2003
tt6015374	7.8	45
tt7294424	7.5	6
tt7294432	7.5	6
tt12003912	8.4	324
tt9011406	6.3	7
tt4273326	7.2	17
tt9392606	6.0	22
tt14417604	7.5	20
tt9392618	7.2	889
tt2938376	9.4	424
tt15011958	5.4	113
tt17005898	6.0	39
tt10680396	9.3	452
tt7887148	8.2	13
tt17005888	7.0	2146
tt7294460	3.3	34
tt8113580	7.6	18
tt8798314	7.2	35
tt5657042	5.4	9
tt7451864	8.8	6
tt9143184	8.2	9
tt8798300	8.8	14
tt5657054	6.6	105
tt8113566	7.7	19
tt14784218	10.0	17
tt14784214	9.8	16
tt7887196	7.0	58
tt7294498	7.2	509
tt9749130	5.7	102
tt6251596	7.2	135
tt8823784	6.6	12
tt8534604	9.2	5
tt9143166	3.4	121
tt9143164	6.3	15
tt7887188	8.9	8
tt6251586	7.8	146
tt9157794	8.8	907
tt5814408	5.1	380
tt7030950	9.3	16
tt11934844	8.7	7
tt8798104	7.4	11
tt10141908	8.6	5
tt9681728	6.3	764
tt12385016	6.2	5
tt11934846	7.3	15492
tt7030998	8.7	7
tt8798142	8.2	11
tt7294416	7.6	7
tt8245478	8.3	974
tt8245476	7.8	903
tt7583600	7.0	48
tt12267592	7.0	29
tt12831542	9.0	5
tt8245464	8.1	1011
tt12267586	6.4	13
tt9260980	6.4	1512
tt8245498	2.3	99
tt11920290	7.8	5
tt11409496	7.9	689
tt8245480	8.3	962
tt12267562	6.6	15
tt8245432	7.9	10
tt6015302	7.2	23
tt11409484	7.4	705
tt10209146	7.0	6
tt12410566	8.0	5
tt9011270	8.0	870
tt6608108	4.6	6
tt13280404	7.4	14
tt8245456	7.6	1074
tt8245454	7.5	1004
tt8245452	7.4	1068
tt12267578	7.1	8
tt6540628	8.2	5
tt6540622	6.8	33
tt9260926	3.9	26
tt8088196	6.0	55
tt12267568	7.7	16
tt11777670	7.0	13
tt6383466	5.8	14
tt10680224	7.2	138
tt8666494	7.6	76
tt6608148	6.2	11
tt5104304	7.3	11
tt11777644	6.8	9
tt6608138	7.5	993
tt6608132	6.0	472
tt5814328	7.4	13
